wx_count,mprotect_sum,ptrace_sum,syscall_rate,blocked_ratio,uid_is_root,event_burst_ratio,unique_event_diversity,label
0,0,0,9.25,0.04,0,0.16,0.389,0
3,6,3,480.63,0.478,0,4.51,0.66,1
7,6,2,80.83,0.109,0,3.63,0.65,1
3,3,3,416.37,0.481,0,2.96,0.775,1
2,2,1,234.87,0.572,0,8.0,0.895,1
0,2,0,33.41,0.046,0,0.21,0.232,0
8,5,1,192.08,0.521,0,4.78,0.501,1
0,1,0,8.11,0.004,1,1.37,0.211,0
0,1,0,26.75,0.032,0,0.87,0.216,0
10,6,1,358.75,0.413,1,6.42,0.812,1
9,6,1,264.17,0.429,0,9.65,0.862,1
10,4,2,233.66,0.848,1,5.53,0.788,1
6,5,2,474.72,0.106,1,3.4,0.78,1
0,0,0,13.83,0.033,0,1.24,0.392,0
0,0,0,2.23,0.038,0,1.08,0.2,0
8,7,2,363.83,0.214,1,8.8,0.56,1
0,0,0,34.87,0.025,0,0.64,0.17,0
10,8,3,456.33,0.887,0,6.13,0.623,1
0,2,0,3.18,0.03,1,0.85,0.32,0
0,0,0,15.21,0.014,0,0.43,0.16,0
3,8,2,57.06,0.618,1,9.65,0.786,1
2,8,2,252.52,0.182,1,2.7,0.946,1
9,2,0,239.58,0.517,0,4.04,0.969,1
7,4,2,349.58,0.878,0,7.31,0.513,1
1,3,1,160.34,0.454,0,9.63,0.523,1
0,1,0,31.81,0.002,0,1.27,0.362,0
0,1,0,36.89,0.022,1,1.04,0.348,0
0,1,0,38.27,0.041,0,0.13,0.106,0
0,1,0,39.01,0.011,0,1.43,0.29,0
6,4,3,498.59,0.693,1,3.15,0.588,1
8,7,2,324.9,0.299,1,7.16,0.939,1
0,0,0,13.59,0.05,0,0.11,0.284,0
0,2,0,9.76,0.022,0,1.31,0.225,0
0,1,0,34.66,0.025,0,0.42,0.254,0
8,5,3,323.31,0.214,1,6.28,0.866,1
0,0,0,32.41,0.017,0,0.87,0.383,0
0,2,0,3.53,0.03,0,1.41,0.295,0
0,1,0,24.41,0.038,0,0.23,0.249,0
0,2,0,1.2,0.032,0,0.68,0.124,0
4,6,3,363.33,0.287,0,5.22,0.745,1
9,4,1,460.06,0.322,0,9.01,0.641,1
4,3,3,222.9,0.242,1,8.26,0.577,1
0,1,0,31.67,0.033,0,1.3,0.209,0
0,2,0,16.97,0.012,0,1.41,0.123,0
9,7,1,326.46,0.488,1,3.8,0.668,1
4,3,3,269.57,0.779,0,4.18,0.793,1
5,8,1,357.34,0.859,0,6.38,0.743,1
3,3,2,190.51,0.244,0,9.45,0.536,1
0,1,0,19.13,0.04,0,0.24,0.248,0
0,2,0,6.66,0.049,0,1.2,0.35,0
2,3,0,214.84,0.146,0,8.63,0.75,1
0,0,0,2.55,0.042,0,0.28,0.202,0
4,5,3,179.27,0.263,0,2.2,0.936,1
3,5,2,232.93,0.23,0,9.73,0.534,1
0,1,0,11.27,0.031,0,0.8,0.372,0
1,2,0,29.25,0.016,0,1.21,0.377,0
6,7,1,186.78,0.167,0,9.35,0.629,1
0,1,0,8.94,0.016,0,0.38,0.317,0
9,7,2,404.9,0.233,1,3.19,0.843,1
10,8,2,239.61,0.438,1,4.33,0.903,1
1,1,0,8.44,0.01,0,0.7,0.396,0
0,2,0,34.88,0.01,0,1.47,0.342,0
0,2,0,16.48,0.01,0,0.12,0.228,0
4,8,2,463.51,0.499,1,9.06,0.531,1
0,0,0,25.36,0.022,0,0.94,0.221,0
1,2,0,39.26,0.002,0,1.17,0.168,0
0,1,0,18.15,0.026,0,1.44,0.261,0
0,1,0,24.61,0.02,0,1.36,0.265,0
5,7,1,213.99,0.268,1,9.97,0.623,1
0,1,0,20.42,0.005,1,0.54,0.292,0
1,5,0,57.51,0.529,0,9.3,0.768,1
0,2,0,7.06,0.035,0,0.33,0.338,0
0,2,0,8.13,0.038,0,1.03,0.181,0
5,5,1,262.15,0.836,0,4.1,0.768,1
0,2,0,3.96,0.047,0,0.46,0.392,0
10,7,1,138.08,0.437,1,8.24,0.985,1
8,3,3,183.17,0.5,1,6.77,0.868,1
0,2,0,3.05,0.043,0,0.81,0.237,0
6,5,2,245.91,0.869,1,7.36,0.504,1
10,6,0,165.17,0.243,1,5.58,0.787,1
5,2,2,89.33,0.241,1,3.12,0.546,1
0,2,0,11.74,0.006,0,1.17,0.155,0
5,2,1,170.41,0.717,0,9.4,0.925,1
3,2,0,225.67,0.595,0,6.71,0.514,1
10,6,3,123.67,0.655,0,8.01,0.503,1
0,2,0,4.41,0.042,0,0.36,0.175,0
0,1,0,26.82,0.025,0,1.19,0.346,0
0,0,0,3.15,0.033,0,0.85,0.354,0
3,8,2,497.11,0.689,1,7.9,0.708,1
0,0,0,9.35,0.008,0,0.31,0.15,0
8,8,1,125.97,0.381,0,8.41,0.992,1
6,6,2,406.73,0.117,0,8.54,0.871,1
0,0,0,15.04,0.03,0,0.81,0.239,0
0,1,0,7.25,0.036,0,0.71,0.147,0
4,6,1,89.8,0.892,1,8.05,0.72,1
2,7,1,296.04,0.256,0,6.14,0.845,1
0,0,0,10.86,0.019,1,0.58,0.288,0
1,2,0,20.09,0.024,0,1.2,0.137,0
0,2,0,25.45,0.027,0,0.53,0.256,0
0,2,0,37.9,0.011,0,1.15,0.318,0
5,4,0,72.92,0.547,0,3.99,0.744,1
3,5,3,227.58,0.16,1,8.48,0.931,1
0,1,0,5.98,0.01,0,0.51,0.398,0
0,2,0,16.32,0.018,0,0.58,0.298,0
0,0,0,5.56,0.018,0,0.96,0.167,0
0,1,0,13.3,0.01,0,0.66,0.132,0
8,6,1,343.64,0.8,1,9.53,0.937,1
7,6,0,409.57,0.831,1,4.39,0.765,1
4,3,0,143.19,0.791,0,9.27,0.877,1
3,5,0,171.75,0.503,1,6.6,0.905,1
0,1,0,20.22,0.006,0,1.2,0.265,0
0,1,0,25.88,0.029,0,0.58,0.125,0
0,2,0,31.01,0.012,0,0.96,0.163,0
5,3,2,167.46,0.656,1,5.57,0.755,1
0,1,0,28.19,0.02,0,1.07,0.367,0
8,4,2,426.07,0.707,1,6.55,0.574,1
9,2,0,415.45,0.25,1,7.05,0.896,1
6,4,1,453.86,0.852,0,9.85,0.598,1
0,2,0,32.04,0.032,0,0.61,0.221,0
5,8,3,233.14,0.23,0,7.18,0.666,1
0,2,0,38.82,0.045,0,0.16,0.142,0
0,1,0,18.61,0.044,0,0.55,0.172,0
8,6,2,398.49,0.667,1,5.74,0.991,1
7,7,3,384.45,0.426,1,9.18,0.978,1
2,4,2,347.35,0.572,1,7.57,0.538,1
8,7,2,194.63,0.746,1,3.52,0.642,1
10,8,3,101.21,0.105,1,6.64,0.689,1
0,1,0,8.12,0.0,0,1.33,0.397,0
0,0,0,23.84,0.019,0,0.93,0.389,0
0,2,0,25.67,0.019,0,0.32,0.251,0
0,1,0,5.9,0.025,1,1.11,0.187,0
0,2,0,15.42,0.021,0,0.71,0.349,0
8,8,0,459.4,0.564,1,9.65,0.655,1
0,0,0,21.49,0.05,0,1.12,0.269,0
0,1,0,15.42,0.019,0,1.38,0.172,0
6,4,2,87.43,0.295,0,6.68,0.604,1
3,2,0,151.88,0.612,1,4.06,0.99,1
5,7,3,382.74,0.585,0,6.09,0.671,1
1,8,2,118.68,0.718,1,5.98,0.792,1
0,1,0,5.86,0.044,0,0.84,0.204,0
1,4,3,497.29,0.248,1,6.75,0.555,1
1,4,1,61.54,0.36,1,7.53,0.718,1
0,2,0,1.37,0.02,0,1.09,0.268,0
0,2,0,34.58,0.044,0,0.24,0.121,0
3,4,2,135.37,0.896,0,9.18,0.678,1
3,4,2,405.84,0.517,1,9.36,0.652,1
0,0,0,26.37,0.001,0,0.75,0.254,0
9,5,3,208.14,0.138,0,3.26,0.684,1
4,4,2,285.02,0.385,1,7.57,0.956,1
0,2,0,12.38,0.028,0,1.37,0.242,0
1,0,0,13.89,0.042,0,1.07,0.344,0
0,2,0,10.86,0.014,0,0.58,0.141,0
8,4,2,473.84,0.766,1,3.19,0.842,1
9,7,0,198.43,0.234,0,6.29,0.759,1
0,2,0,11.33,0.012,0,1.04,0.363,0
0,0,0,38.92,0.024,0,1.18,0.118,0
3,5,1,51.55,0.574,1,2.78,0.939,1
0,1,0,6.38,0.043,0,1.47,0.389,0
3,3,2,316.1,0.174,1,2.94,0.566,1
2,2,3,314.11,0.119,0,3.19,0.807,1
8,2,0,440.15,0.214,1,6.25,0.798,1
0,1,0,9.38,0.046,0,0.34,0.159,0
7,4,1,336.35,0.26,1,8.39,0.528,1
0,2,0,35.01,0.041,0,1.0,0.371,0
0,0,0,18.87,0.027,0,0.66,0.398,0
3,6,3,365.5,0.757,1,4.46,0.779,1
1,3,1,338.3,0.601,1,5.69,0.601,1
0,1,0,25.4,0.04,0,1.35,0.143,0
0,1,0,13.82,0.043,0,1.16,0.288,0
1,2,1,396.7,0.458,1,2.12,0.701,1
3,3,0,224.26,0.222,1,4.45,0.709,1
0,1,0,18.91,0.033,0,1.45,0.126,0
7,5,3,58.8,0.107,0,7.44,0.823,1
0,0,0,35.91,0.049,0,0.97,0.344,0
7,6,0,334.41,0.217,1,4.29,0.708,1
0,0,0,20.04,0.024,0,0.25,0.255,0
6,6,1,259.04,0.499,1,8.95,0.883,1
0,0,0,8.21,0.002,0,0.47,0.275,0
0,2,0,18.49,0.017,1,0.44,0.141,0
0,1,0,34.39,0.031,1,0.82,0.389,0
6,7,0,340.75,0.86,1,8.26,0.784,1
0,0,0,19.67,0.04,1,0.9,0.304,0
1,4,3,346.96,0.206,1,3.62,0.856,1
0,2,0,4.38,0.005,0,0.71,0.274,0
2,4,0,395.31,0.822,1,9.55,0.775,1
0,1,0,27.77,0.021,0,0.88,0.372,0
3,6,0,279.54,0.713,0,3.02,0.976,1
0,2,0,31.37,0.02,0,0.16,0.294,0
8,2,3,374.24,0.343,1,9.26,0.999,1
7,6,1,340.85,0.372,1,7.82,0.933,1
0,1,0,14.41,0.004,0,1.18,0.38,0
9,5,2,140.97,0.637,1,4.33,0.863,1
0,0,0,9.92,0.033,0,0.95,0.223,0
2,8,2,252.37,0.656,0,5.55,0.95,1
8,6,1,469.33,0.616,1,6.61,0.6,1
0,0,0,28.53,0.025,0,0.16,0.365,0
0,0,0,20.05,0.019,0,0.32,0.366,0
6,3,2,70.02,0.589,1,9.92,0.753,1
4,6,3,297.33,0.415,1,9.37,0.835,1
4,3,3,314.91,0.431,1,5.71,0.746,1
0,2,0,15.77,0.039,0,1.36,0.298,0
10,5,0,443.68,0.586,0,8.69,0.655,1
0,1,0,15.37,0.002,0,0.59,0.344,0
0,1,0,12.58,0.031,1,1.34,0.39,0
6,2,1,195.21,0.885,1,2.94,0.74,1
3,7,0,290.96,0.569,1,3.2,0.865,1
5,5,0,288.51,0.515,1,6.83,0.543,1
3,7,0,305.93,0.107,0,2.68,0.836,1
0,1,0,28.87,0.03,0,0.73,0.101,0
9,4,3,252.34,0.679,0,6.87,0.859,1
8,7,0,462.35,0.328,0,8.25,0.592,1
0,2,0,35.83,0.045,0,1.22,0.184,0
0,2,0,33.71,0.021,0,0.31,0.393,0
0,1,0,23.24,0.006,0,0.58,0.109,0
0,2,0,20.7,0.037,0,0.23,0.37,0
0,2,0,36.14,0.025,0,0.95,0.312,0
0,1,0,28.55,0.001,0,1.33,0.187,0
0,0,0,18.42,0.003,0,0.77,0.106,0
0,2,0,16.19,0.005,0,0.32,0.151,0
4,2,0,186.26,0.541,1,7.7,0.688,1
0,1,0,16.08,0.023,0,0.83,0.192,0
6,8,0,112.34,0.408,0,7.72,0.799,1
0,2,0,37.47,0.019,1,0.62,0.113,0
10,7,0,181.92,0.179,1,2.3,0.931,1
0,2,0,18.86,0.035,0,1.39,0.369,0
10,8,3,213.89,0.517,1,6.54,0.802,1
8,4,1,286.4,0.327,1,5.73,0.62,1
0,1,0,35.16,0.023,0,1.13,0.187,0
0,2,0,31.78,0.011,0,0.98,0.12,0
10,6,1,78.76,0.579,0,3.01,0.992,1
2,5,0,205.6,0.413,1,2.38,0.598,1
0,2,0,12.84,0.002,0,0.38,0.38,0
0,1,0,25.39,0.027,0,0.24,0.354,0
0,1,0,4.81,0.016,0,1.0,0.259,0
8,4,2,412.82,0.879,0,2.58,0.606,1
3,2,1,290.04,0.293,1,9.3,0.919,1
3,6,0,353.96,0.654,1,9.03,0.512,1
9,5,2,71.59,0.618,0,5.8,0.505,1
3,4,1,265.1,0.157,1,4.11,0.834,1
1,8,0,460.9,0.688,1,4.23,0.845,1
2,7,3,335.36,0.738,0,9.36,0.767,1
0,0,0,10.75,0.045,1,0.48,0.196,0
0,0,0,18.49,0.019,0,0.71,0.172,0
0,2,0,14.24,0.02,0,1.47,0.239,0
4,3,2,65.34,0.814,1,9.34,0.727,1
1,0,0,12.61,0.023,0,0.14,0.184,0
1,4,1,374.03,0.752,0,8.72,0.894,1
8,4,0,395.58,0.887,0,7.63,0.554,1
0,1,0,3.22,0.013,0,0.93,0.333,0
0,1,0,18.59,0.048,0,1.12,0.148,0
0,2,0,37.79,0.011,0,0.33,0.156,0
10,6,1,386.49,0.773,0,9.04,0.704,1
8,4,2,476.16,0.479,0,3.3,0.787,1
0,2,0,14.92,0.011,0,1.43,0.339,0
7,7,1,275.25,0.3,1,3.84,0.904,1
10,8,1,421.99,0.679,1,3.15,0.915,1
0,2,0,27.09,0.02,0,0.26,0.366,0
0,0,0,13.19,0.019,0,1.4,0.383,0
1,0,0,11.68,0.009,1,1.49,0.294,0
2,5,0,471.17,0.413,0,6.14,0.806,1
0,1,0,39.05,0.042,0,0.72,0.24,0
0,1,0,34.78,0.041,0,1.36,0.243,0
6,6,1,212.16,0.708,0,6.38,0.923,1
3,4,2,211.23,0.501,1,6.78,0.525,1
0,0,0,21.15,0.008,0,0.44,0.285,0
7,5,1,305.37,0.838,1,5.05,0.586,1
0,1,0,1.13,0.001,0,1.5,0.395,0
0,1,0,13.31,0.021,0,0.86,0.179,0
0,1,0,22.14,0.008,0,1.21,0.304,0
0,0,0,38.96,0.021,0,0.89,0.38,0
1,3,2,288.84,0.565,1,3.37,0.582,1
5,8,2,235.22,0.406,1,4.91,0.682,1
8,7,3,401.31,0.172,1,5.16,0.907,1
3,6,1,110.29,0.897,0,9.91,0.561,1
0,1,0,6.78,0.006,0,0.88,0.38,0
8,2,2,373.86,0.887,1,7.83,0.854,1
1,2,0,2.19,0.008,0,1.23,0.236,0
2,3,2,235.45,0.167,1,3.01,0.711,1
8,5,2,80.29,0.184,1,8.51,0.892,1
0,2,0,20.99,0.032,0,1.09,0.183,0
2,8,1,439.4,0.175,1,7.21,0.504,1
10,7,3,351.08,0.63,1,8.89,0.716,1
6,3,1,385.84,0.458,1,9.83,0.96,1
0,1,0,29.26,0.027,0,0.94,0.301,0
4,4,1,316.84,0.233,1,8.7,0.827,1
0,2,0,7.28,0.013,0,1.09,0.251,0
2,7,3,291.42,0.551,1,8.02,0.912,1
0,0,0,31.37,0.009,0,0.84,0.15,0
0,1,0,6.04,0.011,0,0.43,0.275,0
1,7,1,358.34,0.304,0,4.47,0.947,1
1,2,3,184.5,0.158,1,2.26,0.538,1
0,0,0,15.72,0.005,0,0.56,0.247,0
0,1,0,25.67,0.013,0,1.18,0.389,0
7,3,0,340.19,0.843,1,2.3,0.66,1
9,3,3,354.37,0.332,0,8.89,0.717,1
2,2,2,298.65,0.848,1,8.0,0.871,1
0,0,0,21.73,0.009,0,0.55,0.397,0
0,0,0,20.89,0.046,1,0.99,0.194,0
0,0,0,19.68,0.01,0,0.44,0.389,0
0,1,0,16.12,0.047,0,1.11,0.262,0
0,1,0,21.13,0.038,0,0.79,0.196,0
0,1,0,9.01,0.012,0,0.76,0.104,0
0,0,0,9.51,0.009,0,0.16,0.18,0
0,0,0,33.73,0.018,0,1.5,0.123,0
10,6,0,121.75,0.779,1,9.93,0.622,1
2,7,3,72.66,0.332,1,2.38,0.879,1
0,1,0,28.29,0.04,0,0.43,0.335,0
3,7,2,206.82,0.639,1,8.35,0.864,1
9,7,0,99.82,0.571,0,9.21,0.5,1
0,0,0,36.7,0.039,0,1.4,0.336,0
6,7,2,477.35,0.48,1,8.79,0.744,1
0,2,0,21.16,0.024,1,1.01,0.171,0
9,6,1,204.04,0.872,1,3.25,0.899,1
1,4,0,320.19,0.695,0,8.66,0.529,1
0,2,0,30.77,0.015,0,0.44,0.309,0
0,1,0,31.0,0.006,0,0.17,0.105,0
0,2,0,24.32,0.034,0,1.46,0.201,0
10,6,2,76.54,0.798,1,3.6,0.842,1
6,6,2,445.22,0.315,1,6.85,0.73,1
10,6,1,175.75,0.889,1,3.13,0.597,1
0,0,0,12.8,0.004,0,1.3,0.283,0
7,7,1,208.3,0.63,0,7.92,0.753,1
10,5,3,263.38,0.31,1,4.5,0.728,1
0,2,0,29.99,0.012,0,0.85,0.325,0
0,0,0,11.21,0.034,0,0.9,0.115,0
0,1,0,26.42,0.031,0,1.1,0.281,0
0,2,0,29.98,0.018,0,0.25,0.13,0
1,0,0,33.23,0.041,0,0.24,0.27,0
2,4,3,146.28,0.883,0,5.67,0.686,1
0,2,0,29.76,0.044,0,0.59,0.397,0
9,7,2,255.38,0.351,0,3.87,0.917,1
0,2,0,9.23,0.049,0,0.25,0.284,0
5,8,0,65.2,0.419,0,3.74,0.659,1
9,6,1,360.34,0.119,1,3.19,0.915,1
1,2,0,11.61,0.035,0,1.25,0.229,0
0,2,0,24.71,0.017,0,0.4,0.152,0
2,2,3,89.09,0.691,1,3.0,0.636,1
0,0,0,36.12,0.018,0,1.27,0.317,0
7,3,2,371.44,0.195,0,8.51,0.51,1
1,2,0,208.55,0.151,0,5.05,0.932,1
6,2,2,185.55,0.672,0,3.56,0.618,1
9,3,2,440.66,0.559,0,7.65,0.662,1
1,0,0,31.12,0.011,0,0.66,0.171,0
0,1,0,4.74,0.016,0,1.18,0.308,0
10,4,2,268.72,0.357,0,2.76,0.6,1
7,3,1,477.06,0.85,0,4.79,0.583,1
0,0,0,29.67,0.002,0,0.34,0.243,0
10,6,1,280.32,0.893,1,2.77,0.682,1
5,3,0,444.92,0.673,1,9.76,0.592,1
4,6,3,229.97,0.869,1,9.3,0.621,1
6,5,2,51.54,0.76,0,8.8,0.841,1
7,7,2,117.74,0.298,1,4.5,0.92,1
7,7,3,245.7,0.274,1,7.36,0.599,1
0,1,0,7.94,0.031,1,0.82,0.191,0
0,2,0,3.76,0.003,0,1.46,0.25,0
0,1,0,5.75,0.005,0,0.91,0.265,0
0,1,0,20.64,0.036,0,0.72,0.335,0
6,8,1,299.46,0.343,1,9.76,0.645,1
0,2,0,30.6,0.037,0,0.45,0.238,0
7,2,3,366.43,0.324,1,7.98,0.615,1
0,1,0,8.29,0.026,0,1.19,0.291,0
2,2,2,179.14,0.741,1,3.38,0.827,1
0,1,0,7.21,0.04,0,0.69,0.371,0
1,4,1,301.79,0.707,1,3.19,0.748,1
1,0,0,38.26,0.032,0,0.75,0.296,0
9,2,0,490.77,0.814,0,5.57,0.973,1
3,5,0,120.14,0.88,1,8.02,0.517,1
1,1,0,28.86,0.016,0,0.1,0.1,0
8,5,2,383.54,0.879,1,8.32,0.848,1
2,7,0,461.37,0.74,0,8.51,0.651,1
7,7,1,147.54,0.886,0,9.81,0.622,1
10,8,1,396.89,0.811,0,5.06,0.789,1
10,4,3,72.05,0.465,1,8.3,0.831,1
0,1,0,33.09,0.002,0,1.27,0.234,0
3,5,2,58.97,0.647,0,3.63,0.943,1
0,2,0,12.27,0.011,0,0.97,0.363,0
9,6,0,424.71,0.737,0,9.37,0.781,1
0,1,0,10.15,0.047,0,0.53,0.264,0
1,8,2,107.35,0.371,0,6.4,0.583,1
6,8,1,173.22,0.247,1,2.17,0.772,1
0,0,0,34.65,0.048,0,0.57,0.199,0
3,3,0,100.27,0.806,0,2.91,0.982,1
10,2,2,457.55,0.635,0,7.19,0.682,1
0,2,0,15.9,0.011,0,0.24,0.283,0
5,2,3,369.82,0.427,1,3.03,0.662,1
0,2,0,20.54,0.031,0,1.47,0.345,0
8,3,3,313.33,0.729,1,3.09,0.547,1
9,4,1,372.85,0.375,1,9.75,0.537,1
0,2,0,25.26,0.023,0,1.16,0.175,0
1,8,1,205.61,0.786,1,4.3,0.833,1
5,3,3,191.73,0.324,1,8.49,0.932,1
7,5,1,171.57,0.561,0,6.52,0.679,1
10,4,2,191.43,0.885,0,3.01,0.511,1
2,3,1,324.5,0.627,1,8.75,0.52,1
0,0,0,37.96,0.043,0,0.4,0.112,0
0,2,0,23.84,0.014,0,0.34,0.371,0
2,3,2,122.78,0.311,1,4.69,0.858,1
0,1,0,13.89,0.008,0,1.14,0.205,0
7,5,3,366.31,0.796,1,6.63,0.862,1
0,2,0,33.38,0.013,0,0.85,0.151,0
8,7,0,471.52,0.619,1,9.91,0.796,1
8,7,0,89.07,0.164,0,2.61,0.732,1
8,2,1,249.61,0.56,0,7.59,0.86,1
5,5,2,150.6,0.135,0,8.68,0.536,1
0,2,0,15.59,0.035,0,0.12,0.219,0
4,8,0,455.27,0.448,0,4.56,0.796,1
0,2,0,9.5,0.049,0,0.57,0.285,0
0,1,0,13.19,0.034,1,1.08,0.253,0
0,0,0,17.93,0.011,0,1.0,0.173,0
4,5,0,477.61,0.581,1,4.46,0.737,1
1,6,1,63.71,0.519,0,6.8,0.784,1
7,6,2,107.2,0.741,0,3.22,0.634,1
4,2,1,305.0,0.77,1,4.91,0.587,1
0,0,0,26.55,0.036,0,0.47,0.276,0
0,1,0,22.9,0.046,0,0.2,0.18,0
0,2,0,1.64,0.036,0,1.09,0.106,0
7,5,1,204.39,0.366,1,4.66,0.755,1
5,5,1,388.92,0.87,0,7.68,0.964,1
0,2,0,14.58,0.032,0,0.29,0.356,0
0,0,0,17.8,0.041,0,0.76,0.392,0
4,2,3,378.51,0.876,1,8.29,0.627,1
2,5,3,325.05,0.334,1,2.99,0.632,1
7,3,0,266.36,0.687,0,6.33,0.701,1
9,4,1,414.24,0.33,0,3.15,0.725,1
1,2,1,81.29,0.506,1,2.58,0.993,1
0,1,0,11.07,0.018,0,0.3,0.149,0
0,0,0,7.93,0.024,0,0.13,0.199,0
0,0,0,31.71,0.04,0,1.34,0.132,0
0,0,0,34.48,0.046,0,1.35,0.102,0
0,0,0,14.0,0.021,1,1.04,0.379,0
0,0,0,23.6,0.043,0,1.07,0.32,0
1,5,3,353.4,0.622,0,8.85,0.823,1
0,1,0,30.56,0.032,0,0.11,0.357,0
2,7,2,386.5,0.886,1,8.72,0.896,1
6,8,3,304.34,0.33,1,6.23,0.622,1
9,4,3,340.53,0.434,0,8.58,0.854,1
0,0,0,33.64,0.023,0,0.55,0.149,0
1,8,2,132.03,0.504,0,2.94,0.639,1
9,2,3,99.24,0.434,0,8.03,0.93,1
6,6,3,468.48,0.318,0,7.71,0.822,1
0,1,0,19.96,0.034,0,0.31,0.349,0
6,8,2,470.24,0.335,0,9.41,0.907,1
4,7,1,188.32,0.761,0,6.24,0.533,1
8,8,3,139.14,0.219,0,4.74,0.518,1
6,5,3,396.44,0.197,0,6.75,0.687,1
4,6,3,101.01,0.798,1,9.25,0.911,1
6,4,0,199.9,0.557,0,4.59,0.808,1
10,3,2,364.33,0.834,1,4.75,0.871,1
0,0,0,7.88,0.022,0,0.6,0.227,0
2,5,0,205.06,0.16,0,4.87,0.835,1
4,7,2,340.94,0.783,0,5.08,0.609,1
4,8,2,445.23,0.648,0,9.49,0.622,1
8,3,3,390.89,0.524,1,4.08,0.67,1
5,4,1,228.03,0.23,1,3.69,0.724,1
6,3,3,421.61,0.698,0,9.52,0.777,1
9,4,3,333.3,0.344,1,8.51,0.944,1
7,8,0,246.32,0.326,1,7.04,0.811,1
0,0,0,4.87,0.037,0,0.83,0.355,0
3,4,1,244.72,0.143,1,4.52,0.859,1
0,1,0,23.48,0.016,0,0.77,0.125,0
1,5,1,446.77,0.242,1,7.11,0.559,1
3,8,1,287.55,0.14,1,2.9,0.931,1
0,1,0,10.79,0.001,0,0.74,0.21,0
6,4,2,438.03,0.539,1,4.26,0.678,1
0,2,0,8.76,0.003,0,0.8,0.11,0
0,1,0,6.73,0.0,0,0.9,0.276,0
1,0,0,27.93,0.034,0,0.89,0.142,0
10,8,0,137.82,0.878,1,4.28,0.743,1
0,1,0,36.24,0.013,0,0.96,0.397,0
4,8,1,274.55,0.181,0,4.21,0.559,1
0,1,0,29.38,0.019,0,0.41,0.143,0
6,5,0,465.51,0.262,0,4.36,0.893,1
1,0,0,22.59,0.048,0,0.73,0.207,0
8,4,3,331.91,0.16,1,5.74,0.655,1
4,2,3,187.5,0.718,0,8.77,0.558,1
0,1,0,23.89,0.022,0,1.17,0.307,0
10,4,3,285.25,0.345,0,2.64,0.633,1
8,3,1,392.52,0.875,0,2.02,0.947,1
0,2,0,37.02,0.021,0,1.19,0.293,0
2,5,2,336.28,0.711,1,7.0,0.643,1
4,6,0,367.05,0.375,1,3.39,0.866,1
0,1,0,30.33,0.043,1,0.39,0.306,0
0,1,0,22.81,0.023,0,1.23,0.363,0
2,5,3,279.22,0.679,0,8.27,0.815,1
1,2,1,403.45,0.108,1,3.81,0.854,1
0,1,0,32.88,0.021,1,0.64,0.364,0
0,1,0,12.82,0.037,0,0.82,0.288,0
0,2,0,14.38,0.031,0,0.75,0.346,0
0,2,0,29.82,0.015,0,0.21,0.17,0
10,8,1,478.1,0.713,0,3.45,0.971,1
8,3,0,318.67,0.718,0,9.84,0.836,1
0,1,0,26.94,0.003,0,1.07,0.19,0
2,2,2,461.53,0.417,0,3.77,0.701,1
0,1,0,18.69,0.039,0,0.51,0.312,0
0,2,0,11.59,0.036,0,1.29,0.274,0
4,2,2,177.66,0.577,1,7.55,0.703,1
1,5,0,324.62,0.329,1,8.03,0.537,1
0,0,0,34.44,0.049,0,1.08,0.201,0
4,5,0,94.33,0.715,0,4.01,0.567,1
0,1,0,10.26,0.005,0,1.18,0.358,0
2,3,2,177.43,0.817,0,7.73,0.976,1
10,7,1,421.1,0.341,0,4.91,0.747,1
7,8,0,424.84,0.52,1,4.0,0.912,1
0,1,0,20.38,0.001,0,0.27,0.307,0
0,0,0,26.6,0.016,0,0.39,0.187,0
9,2,1,361.99,0.314,1,5.27,0.598,1
0,0,0,16.78,0.038,0,1.14,0.311,0
0,0,0,6.41,0.022,0,0.59,0.371,0
0,1,0,31.35,0.025,0,1.18,0.362,0
0,0,0,34.33,0.03,0,0.92,0.338,0
0,1,0,18.22,0.05,0,1.12,0.23,0
0,1,0,35.87,0.009,0,0.12,0.233,0
9,7,0,337.82,0.568,1,2.8,0.578,1
0,1,0,36.25,0.013,0,0.2,0.21,0
1,5,0,329.5,0.586,1,5.02,0.602,1
6,5,1,169.95,0.729,1,6.58,0.564,1
6,5,1,389.31,0.428,1,5.52,0.503,1
10,2,2,400.23,0.348,1,9.54,0.596,1
0,1,0,36.23,0.001,0,0.94,0.154,0
8,7,3,417.83,0.863,0,6.61,0.528,1
6,6,0,313.9,0.279,1,2.47,0.771,1
0,2,0,34.02,0.036,0,1.39,0.318,0
0,1,0,1.39,0.047,0,0.21,0.303,0
0,2,0,29.74,0.033,0,0.8,0.21,0
6,4,0,321.84,0.227,0,9.64,0.579,1
3,3,2,245.44,0.633,1,7.01,0.979,1
0,2,0,31.36,0.039,0,0.2,0.32,0
7,5,0,63.68,0.449,0,7.48,0.787,1
10,2,2,175.11,0.731,0,7.35,0.669,1
8,8,3,284.07,0.42,1,6.52,0.517,1
0,0,0,20.91,0.001,0,0.4,0.295,0
10,8,0,406.63,0.497,0,9.98,0.599,1
0,2,0,4.78,0.003,0,0.54,0.351,0
0,1,0,35.81,0.007,0,0.32,0.289,0
0,1,0,16.92,0.016,0,0.35,0.19,0
0,1,0,7.62,0.019,0,0.23,0.152,0
